timestamp,value
1325376300,15.7658
1325376600,15.5031
1325376900,14.9775
1325377200,16.0286
1325377500,15.5031
1325377800,15.7658
1325378100,15.7658
1325378400,14.7148
1325378700,14.7148
1325379000,14.9775
1325379300,14.7148
1325379600,15.5031
1325379900,15.7658
1325380200,15.2403
1325380500,14.7148
1325380800,14.7148
1325381100,14.1892
1325381400,13.6637
1325381700,14.7148
1325382000,14.9775
1325382300,15.2403
1325382600,15.2403
1325382900,15.2403
1325383200,14.7148
1325383500,14.452
1325383800,14.7148
1325384100,15.2403
1325384400,14.452
1325384700,14.452
1325385000,14.1892
1325385300,14.1892
1325385600,14.7148
1325385900,14.1892
1325386200,14.452
1325386500,14.9775
1325386800,15.5031
1325387100,14.9775
1325387400,15.2403
1325387700,15.2403
1325388000,14.7148
1325388300,14.1892
1325388600,14.452
1325388900,14.9775
1325389200,14.452
1325389500,14.7148
1325389800,14.9775
1325390100,14.452
1325390400,13.9265
1325390700,13.9265
1325391000,13.9265
1325391300,14.7148
1325391600,14.452
1325391900,14.7148
1325392200,14.452
1325392500,14.1892
1325392800,13.9265
1325393100,14.9775
1325393400,14.1892
1325393700,13.6637
1325394000,13.9265
1325394300,12.8754
1325394600,12.0871
1325394900,11.8244
1325395200,12.0871
1325395500,11.8244
1325395800,12.6127
1325396100,12.8754
1325396400,12.6127
1325396700,12.8754
1325397000,13.1382
1325397300,11.8244
1325397600,11.5616
1325397900,11.5616
1325398200,11.5616
1325398500,12.0871
1325398800,13.4009
1325399100,12.8754
1325399400,13.1382
1325399700,13.6637
1325400000,12.3499
1325400300,12.3499
1325400600,11.2988
1325400900,11.2988
1325401200,12.0871
1325401500,13.6637
1325401800,12.0871
1325402100,12.3499
1325402400,12.3499
1325402700,12.0871
1325403000,11.5616
1325403300,9.985
1325403600,9.985
1325403900,9.1967
1325404200,8.934
1325404500,9.7223
1325404800,9.985
1325405100,9.7223
1325405400,9.985
1325405700,9.7223
1325406000,9.4595
1325406300,9.985
1325406600,9.1967
1325406900,9.7223
1325407200,9.4595
1325407500,8.1457
1325407800,9.4595
1325408100,8.934
1325408400,8.934
1325408700,9.4595
1325409000,9.4595
1325409300,9.1967
1325409600,8.934
1325409900,9.1967
1325410200,9.1967
1325410500,10.2478
1325410800,9.4595
1325411100,9.7223
1325411400,9.4595
1325411700,8.6712
1325412000,8.934
1325412300,10.2478
1325412600,9.985
1325412900,10.2478
1325413200,10.7733
1325413500,10.5105
1325413800,9.7223
1325414100,9.985
1325414400,10.5105
1325414700,10.7733
1325415000,8.6712
1325415300,9.985
1325415600,10.2478
1325415900,11.2988
1325416200,11.0361
1325416500,11.5616
1325416800,10.5105
1325417100,10.2478
1325417400,10.2478
1325417700,9.4595
1325418000,10.2478
1325418300,8.6712
1325418600,8.934
1325418900,9.4595
1325419200,9.7223
1325419500,11.2988
1325419800,12.3499
1325420100,11.2988
1325420400,11.0361
1325420700,11.0361
1325421000,9.985
1325421300,11.0361
1325421600,11.0361
1325421900,11.2988
1325422200,10.2478
1325422500,10.7733
1325422800,11.0361
1325423100,11.0361
1325423400,10.7733
1325423700,11.2988
1325424000,11.2988
1325424300,11.2988
1325424600,11.2988
1325424900,11.2988
1325425200,11.5616
1325425500,10.7733
1325425800,11.0361
1325426100,11.8244
1325426400,12.8754
1325426700,13.9265
1325427000,14.9775
1325427300,14.1892
1325427600,14.452
1325427900,13.6637
1325428200,13.1382
1325428500,14.1892
1325428800,13.6637
1325429100,12.8754
1325429400,13.1382
1325429700,12.8754
1325430000,13.1382
1325430300,13.1382
1325430600,14.1892
1325430900,14.1892
1325431200,13.9265
1325431500,14.1892
1325431800,13.9265
1325432100,13.9265
1325432400,13.6637
1325432700,13.6637
1325433000,13.1382
1325433300,13.4009
1325433600,13.1382
1325433900,13.9265
1325434200,13.6637
1325434500,12.8754
1325434800,13.6637
1325435100,13.6637
1325435400,12.8754
1325435700,12.8754
1325436000,12.8754
1325436300,12.8754
1325436600,13.6637
1325436900,14.9775
1325437200,13.6637
1325437500,13.9265
1325437800,13.6637
1325438100,13.6637
1325438400,13.4009
1325438700,12.8754
1325439000,12.8754
1325439300,13.6637
1325439600,13.6637
1325439900,12.8754
1325440200,13.4009
1325440500,13.1382
1325440800,13.4009
1325441100,14.452
1325441400,15.2403
1325441700,14.7148
1325442000,15.2403
1325442300,15.5031
1325442600,14.1892
1325442900,14.1892
1325443200,14.7148
1325443500,14.452
1325443800,14.452
1325444100,14.7148
1325444400,14.9775
1325444700,14.7148
1325445000,14.9775
1325445300,14.9775
1325445600,14.9775
1325445900,14.7148
1325446200,15.7658
1325446500,15.2403
1325446800,14.1892
1325447100,14.9775
1325447400,14.7148
1325447700,14.9775
1325448000,14.7148
1325448300,15.2403
1325448600,14.9775
1325448900,15.2403
1325449200,15.7658
1325449500,15.2403
1325449800,14.7148
1325450100,14.452
1325450400,14.1892
1325450700,14.1892
1325451000,14.452
1325451300,14.1892
1325451600,14.452
1325451900,14.7148
1325452200,14.452
1325452500,13.9265
1325452800,14.1892
1325453100,15.2403
1325453400,14.7148
1325453700,14.9775
1325454000,15.2403
1325454300,14.9775
1325454600,14.452
1325454900,14.452
1325455200,14.452
1325455500,13.9265
1325455800,13.9265
1325456100,14.1892
1325456400,13.6637
1325456700,13.9265
1325457000,14.452
1325457300,14.9775
1325457600,14.9775
1325457900,13.9265
1325458200,13.9265
1325458500,14.452
1325458800,14.452
1325459100,14.452
1325459400,13.9265
1325459700,14.452
1325460000,14.452
1325460300,13.9265
1325460600,13.6637
1325460900,13.4009
1325461200,13.6637
1325461500,13.6637
1325461800,14.452
1325462100,14.452
1325462400,13.9265
1325462700,13.6637
1325463000,12.8754
1325463300,12.8754
1325463600,12.8754
1325463900,12.8754
1325464200,13.1382
1325464500,13.4009
1325464800,13.1382
1325465100,13.1382
1325465400,14.1892
1325465700,14.452
1325466000,13.6637
1325466300,14.452
1325466600,14.1892
1325466900,13.6637
1325467200,13.6637
1325467500,13.9265
1325467800,13.1382
1325468100,13.6637
1325468400,13.9265
1325468700,14.1892
1325469000,13.6637
1325469300,14.452
1325469600,13.9265
1325469900,14.1892
1325470200,14.452
1325470500,14.1892
1325470800,14.452
1325471100,14.452
1325471400,13.6637
1325471700,13.9265
1325472000,14.7148
1325472300,12.8754
1325472600,13.6637
1325472900,13.1382
1325473200,13.1382
1325473500,12.8754
1325473800,13.6637
1325474100,13.1382
1325474400,12.8754
1325474700,13.1382
1325475000,13.6637
1325475300,14.1892
1325475600,13.9265
1325475900,13.4009
1325476200,13.9265
1325476500,13.9265
1325476800,13.1382
1325477100,13.1382
1325477400,13.1382
1325477700,13.6637
1325478000,12.8754
1325478300,12.8754
1325478600,13.9265
1325478900,13.1382
1325479200,12.3499
1325479500,12.0871
1325479800,12.3499
1325480100,12.0871
1325480400,12.3499
1325480700,11.8244
1325481000,11.2988
1325481300,11.2988
1325481600,11.0361
1325481900,11.2988
1325482200,11.5616
1325482500,11.8244
1325482800,11.5616
1325483100,11.5616
1325483400,11.8244
1325483700,11.0361
1325484000,10.7733
1325484300,11.0361
1325484600,11.5616
1325484900,11.8244
1325485200,12.3499
1325485500,12.0871
1325485800,12.3499
1325486100,11.2988
1325486400,11.8244
1325486700,11.8244
1325487000,11.2988
1325487300,12.0871
1325487600,11.8244
1325487900,13.1382
1325488200,12.3499
1325488500,11.8244
1325488800,11.5616
1325489100,11.8244
1325489400,11.8244
1325489700,11.0361
1325490000,10.2478
1325490300,9.1967
1325490600,9.7223
1325490900,8.934
1325491200,8.934
1325491500,10.7733
1325491800,11.0361
1325492100,11.2988
1325492400,11.2988
1325492700,9.7223
1325493000,9.4595
1325493300,9.1967
1325493600,9.4595
1325493900,9.1967
1325494200,9.1967
1325494500,9.4595
1325494800,9.4595
1325495100,9.4595
1325495400,9.7223
1325495700,9.4595
1325496000,9.7223
1325496300,9.985
1325496600,9.4595
1325496900,10.5105
1325497200,10.2478
1325497500,9.7223
1325497800,9.7223
1325498100,9.4595
1325498400,9.4595
1325498700,10.7733
1325499000,10.2478
1325499300,10.5105
1325499600,10.5105
1325499900,11.0361
1325500200,10.2478
1325500500,9.1967
1325500800,9.7223
1325501100,10.2478
1325501400,8.6712
1325501700,10.2478
1325502000,10.5105
1325502300,11.2988
1325502600,12.0871
1325502900,11.2988
1325503200,11.2988
1325503500,10.7733
1325503800,10.5105
1325504100,11.0361
1325504400,11.2988
1325504700,10.2478
1325505000,10.5105
1325505300,9.985
1325505600,10.2478
1325505900,12.6127
1325506200,12.8754
1325506500,12.0871
1325506800,12.0871
1325507100,12.0871
1325507400,12.6127
1325507700,12.8754
1325508000,12.6127
1325508300,13.1382
1325508600,11.5616
1325508900,11.8244
1325509200,12.3499
1325509500,13.1382
1325509800,12.8754
1325510100,12.8754
1325510400,12.3499
1325510700,11.2988
1325511000,12.3499
1325511300,12.6127
1325511600,12.8754
1325511900,12.0871
1325512200,12.6127
1325512500,13.4009
1325512800,13.9265
1325513100,14.7148
1325513400,15.2403
1325513700,14.1892
1325514000,13.9265
1325514300,14.452
1325514600,14.1892
1325514900,14.1892
1325515200,14.1892
1325515500,13.1382
1325515800,13.1382
1325516100,13.6637
1325516400,14.452
1325516700,14.452
1325517000,14.1892
1325517300,13.9265
1325517600,14.7148
