timestamp,value
1325376300,4.7271
1325376600,5.2524
1325376900,5.515
1325377200,5.2524
1325377500,5.2524
1325377800,4.9897
1325378100,4.9897
1325378400,4.9897
1325378700,5.515
1325379000,6.0402
1325379300,5.2524
1325379600,5.515
1325379900,4.9897
1325380200,5.515
1325380500,5.2524
1325380800,6.0402
1325381100,5.2524
1325381400,4.9897
1325381700,4.9897
1325382000,4.9897
1325382300,4.9897
1325382600,6.0402
1325382900,5.2524
1325383200,4.9897
1325383500,4.9897
1325383800,4.9897
1325384100,5.2524
1325384400,6.0402
1325384700,5.515
1325385000,5.2524
1325385300,5.2524
1325385600,5.2524
1325385900,5.2524
1325386200,6.0402
1325386500,5.515
1325386800,5.515
1325387100,5.2524
1325387400,5.2524
1325387700,5.2524
1325388000,6.0402
1325388300,5.2524
1325388600,4.9897
1325388900,5.2524
1325389200,4.9897
1325389500,6.0402
1325389800,5.515
1325390100,5.2524
1325390400,5.515
1325390700,5.2524
1325391000,6.3028
1325391300,5.515
1325391600,5.515
1325391900,5.2524
1325392200,6.0402
1325392500,6.3028
1325392800,5.7776
1325393100,5.515
1325393400,5.515
1325393700,5.515
1325394000,6.3028
1325394300,5.2524
1325394600,6.0402
1325394900,5.515
1325395200,6.0402
1325395500,5.7776
1325395800,5.2524
1325396100,5.515
1325396400,5.515
1325396700,6.3028
1325397000,6.0402
1325397300,5.2524
1325397600,5.515
1325397900,6.0402
1325398200,5.515
1325398500,5.2524
1325398800,6.0402
1325399100,6.0402
1325399400,5.7776
1325399700,5.515
1325400000,6.0402
1325400300,7.0907
1325400600,6.3028
1325400900,5.7776
1325401200,5.515
1325401500,5.515
1325401800,6.0402
1325402100,6.0402
1325402400,6.3028
1325402700,6.3028
1325403000,6.0402
1325403300,5.2524
1325403600,5.515
1325403900,5.515
1325404200,6.8281
1325404500,6.0402
1325404800,6.0402
1325405100,5.7776
1325405400,6.0402
1325405700,5.2524
1325406000,6.0402
1325406300,6.3028
1325406600,6.5655
1325406900,5.515
1325407200,5.2524
1325407500,6.3028
1325407800,6.3028
1325408100,5.515
1325408400,6.3028
1325408700,6.3028
1325409000,5.2524
1325409300,5.515
1325409600,6.5655
1325409900,6.3028
1325410200,6.3028
1325410500,5.2524
1325410800,6.3028
1325411100,5.515
1325411400,5.7776
1325411700,6.5655
1325412000,6.8281
1325412300,5.2524
1325412600,5.2524
1325412900,5.7776
1325413200,5.7776
1325413500,7.3533
1325413800,5.515
1325414100,6.3028
1325414400,5.2524
1325414700,5.2524
1325415000,6.8281
1325415300,6.5655
1325415600,5.7776
1325415900,5.515
1325416200,6.0402
1325416500,6.0402
1325416800,5.7776
1325417100,6.5655
1325417400,6.3028
1325417700,5.2524
1325418000,6.5655
1325418300,6.3028
1325418600,5.515
1325418900,5.7776
1325419200,6.8281
1325419500,6.0402
1325419800,5.7776
1325420100,5.7776
1325420400,5.7776
1325420700,6.0402
1325421000,6.3028
1325421300,6.5655
1325421600,5.2524
1325421900,5.515
1325422200,5.515
1325422500,6.5655
1325422800,6.5655
1325423100,5.2524
1325423400,5.7776
1325423700,6.0402
1325424000,5.2524
1325424300,5.2524
1325424600,7.0907
1325424900,6.3028
1325425200,5.7776
1325425500,4.9897
1325425800,5.515
1325426100,5.2524
1325426400,5.515
1325426700,6.5655
1325427000,6.0402
1325427300,5.7776
1325427600,5.515
1325427900,5.515
1325428200,5.2524
1325428500,5.2524
1325428800,6.0402
1325429100,5.2524
1325429400,5.2524
1325429700,4.9897
1325430000,5.515
1325430300,5.515
1325430600,5.2524
1325430900,4.9897
1325431200,5.2524
1325431500,5.7776
1325431800,4.9897
1325432100,4.9897
1325432400,4.9897
1325432700,5.2524
1325433000,5.2524
1325433300,5.2524
1325433600,4.9897
1325433900,5.2524
1325434200,4.9897
1325434500,4.7271
1325434800,5.2524
1325435100,4.9897
1325435400,4.9897
1325435700,5.2524
1325436000,5.2524
1325436300,5.2524
1325436600,5.515
1325436900,5.7776
1325437200,5.515
1325437500,4.9897
1325437800,4.9897
1325438100,4.9897
1325438400,4.9897
1325438700,5.2524
1325439000,4.9897
1325439300,4.9897
1325439600,5.2524
1325439900,5.2524
1325440200,5.2524
1325440500,4.9897
1325440800,5.515
1325441100,4.9897
1325441400,4.9897
1325441700,5.2524
1325442000,4.9897
1325442300,4.9897
1325442600,4.9897
1325442900,4.9897
1325443200,5.2524
1325443500,5.2524
1325443800,5.2524
1325444100,5.2524
1325444400,4.9897
1325444700,5.2524
1325445000,5.2524
1325445300,4.9897
1325445600,4.9897
1325445900,5.2524
1325446200,4.9897
1325446500,4.9897
1325446800,5.2524
1325447100,4.9897
1325447400,5.2524
1325447700,5.2524
1325448000,5.2524
1325448300,5.2524
1325448600,5.2524
1325448900,4.9897
1325449200,4.9897
1325449500,5.2524
1325449800,4.9897
1325450100,4.9897
1325450400,5.2524
1325450700,4.9897
1325451000,4.9897
1325451300,5.515
1325451600,5.2524
1325451900,5.2524
1325452200,5.2524
1325452500,5.2524
1325452800,4.9897
1325453100,5.7776
1325453400,4.9897
1325453700,5.2524
1325454000,4.9897
1325454300,4.9897
1325454600,4.9897
1325454900,4.9897
1325455200,5.2524
1325455500,5.2524
1325455800,5.515
1325456100,5.2524
1325456400,4.9897
1325456700,4.9897
1325457000,6.0402
1325457300,4.9897
1325457600,5.2524
1325457900,5.2524
1325458200,4.9897
1325458500,5.2524
1325458800,4.9897
1325459100,5.2524
1325459400,5.2524
1325459700,5.2524
1325460000,5.515
1325460300,5.515
1325460600,4.9897
1325460900,5.2524
1325461200,4.9897
1325461500,4.9897
1325461800,5.2524
1325462100,4.7271
1325462400,5.515
1325462700,5.2524
1325463000,5.515
1325463300,5.7776
1325463600,4.9897
1325463900,4.9897
1325464200,5.2524
1325464500,4.9897
1325464800,5.2524
1325465100,4.9897
1325465400,4.9897
1325465700,4.9897
1325466000,5.2524
1325466300,6.3028
1325466600,4.9897
1325466900,5.515
1325467200,4.9897
1325467500,4.9897
1325467800,5.2524
1325468100,5.2524
1325468400,4.9897
1325468700,4.9897
1325469000,5.2524
1325469300,5.7776
1325469600,5.2524
1325469900,5.2524
1325470200,5.2524
1325470500,5.2524
1325470800,5.2524
1325471100,5.2524
1325471400,4.9897
1325471700,5.2524
1325472000,4.9897
1325472300,6.0402
1325472600,4.9897
1325472900,4.9897
1325473200,5.2524
1325473500,5.2524
1325473800,4.9897
1325474100,5.515
1325474400,5.2524
1325474700,4.9897
1325475000,5.515
1325475300,5.7776
1325475600,5.2524
1325475900,4.9897
1325476200,4.9897
1325476500,4.9897
1325476800,5.2524
1325477100,5.2524
1325477400,5.2524
1325477700,6.0402
1325478000,5.2524
1325478300,5.2524
1325478600,5.515
1325478900,5.2524
1325479200,5.2524
1325479500,5.2524
1325479800,5.2524
1325480100,6.3028
1325480400,4.9897
1325480700,4.9897
1325481000,5.2524
1325481300,5.2524
1325481600,4.9897
1325481900,5.2524
1325482200,6.0402
1325482500,5.515
1325482800,5.515
1325483100,5.2524
1325483400,5.515
1325483700,5.515
1325484000,5.2524
1325484300,4.9897
1325484600,5.7776
1325484900,5.2524
1325485200,4.9897
1325485500,5.2524
1325485800,4.9897
1325486100,5.515
1325486400,5.2524
1325486700,5.2524
1325487000,6.3028
1325487300,4.9897
1325487600,5.2524
1325487900,6.0402
1325488200,5.2524
1325488500,4.9897
1325488800,4.9897
1325489100,6.3028
1325489400,4.9897
1325489700,5.7776
1325490000,5.515
1325490300,4.9897
1325490600,5.2524
1325490900,5.515
1325491200,6.5655
1325491500,5.7776
1325491800,5.2524
1325492100,5.2524
1325492400,5.2524
1325492700,5.7776
1325493000,6.0402
1325493300,5.2524
1325493600,6.5655
1325493900,7.0907
1325494200,7.3533
1325494500,7.8785
1325494800,7.8785
1325495100,7.0907
1325495400,7.3533
1325495700,7.6159
1325496000,7.6159
1325496300,8.4038
1325496600,7.3533
1325496900,7.3533
1325497200,7.3533
1325497500,7.6159
1325497800,8.1412
1325498100,5.7776
1325498400,5.515
1325498700,7.3533
1325499000,8.1412
1325499300,6.0402
1325499600,6.3028
1325499900,7.3533
1325500200,6.8281
1325500500,6.3028
1325500800,7.3533
1325501100,6.5655
1325501400,5.7776
1325501700,8.1412
1325502000,6.3028
1325502300,6.0402
1325502600,6.5655
1325502900,7.0907
1325503200,7.3533
1325503500,5.515
1325503800,6.3028
1325504100,7.6159
1325504400,6.0402
1325504700,6.3028
1325505000,7.0907
1325505300,6.0402
1325505600,6.3028
1325505900,7.6159
1325506200,5.7776
1325506500,5.515
1325506800,8.4038
1325507100,5.7776
1325507400,5.515
1325507700,7.0907
1325508000,7.0907
1325508300,5.2524
1325508600,6.8281
1325508900,6.3028
1325509200,6.3028
1325509500,6.5655
1325509800,6.5655
1325510100,5.2524
1325510400,6.5655
1325510700,7.3533
1325511000,5.515
1325511300,6.0402
1325511600,6.8281
1325511900,6.3028
1325512200,5.7776
1325512500,6.3028
1325512800,6.0402
1325513100,6.0402
1325513400,6.5655
1325513700,5.7776
1325514000,5.7776
1325514300,6.0402
1325514600,6.0402
1325514900,6.0402
1325515200,6.5655
1325515500,5.7776
1325515800,4.9897
1325516100,6.0402
1325516400,6.8281
1325516700,6.0402
1325517000,5.2524
1325517300,6.3028
1325517600,6.3028
1325517900,4.9897
1325518200,5.2524
1325518500,6.3028
1325518800,7.3533
1325519100,5.2524
1325519400,4.9897
1325519700,6.5655
1325520000,6.3028
1325520300,4.9897
1325520600,5.2524
1325520900,7.3533
