timestamp,value
1325376300,2.1106
1325376600,1.583
1325376900,2.1106
1325377200,1.583
1325377500,2.1106
1325377800,1.583
1325378100,1.583
1325378400,2.1106
1325378700,2.1106
1325379000,1.583
1325379300,1.583
1325379600,2.1106
1325379900,1.583
1325380200,1.583
1325380500,2.1106
1325380800,1.583
1325381100,2.1106
1325381400,1.583
1325381700,1.583
1325382000,2.1106
1325382300,1.583
1325382600,2.1106
1325382900,1.583
1325383200,1.583
1325383500,2.1106
1325383800,1.583
1325384100,2.1106
1325384400,1.583
1325384700,2.1106
1325385000,1.583
1325385300,2.1106
1325385600,2.1106
1325385900,1.583
1325386200,1.583
1325386500,2.1106
1325386800,1.583
1325387100,1.583
1325387400,2.1106
1325387700,2.1106
1325388000,1.583
1325388300,2.1106
1325388600,1.583
1325388900,2.1106
1325389200,1.583
1325389500,1.583
1325389800,2.1106
1325390100,1.583
1325390400,2.1106
1325390700,1.583
1325391000,2.1106
1325391300,1.583
1325391600,2.1106
1325391900,1.583
1325392200,1.583
1325392500,2.1106
1325392800,1.583
1325393100,2.1106
1325393400,1.583
1325393700,1.583
1325394000,2.1106
1325394300,1.583
1325394600,2.1106
1325394900,1.583
1325395200,2.1106
1325395500,1.583
1325395800,2.1106
1325396100,1.583
1325396400,1.583
1325396700,2.1106
1325397000,1.583
1325397300,2.1106
1325397600,1.583
1325397900,1.583
1325398200,2.1106
1325398500,1.583
1325398800,2.1106
1325399100,1.583
1325399400,1.583
1325399700,2.1106
1325400000,1.583
1325400300,2.1106
1325400600,1.583
1325400900,1.583
1325401200,2.1106
1325401500,1.583
1325401800,2.1106
1325402100,1.583
1325402400,2.1106
1325402700,2.1106
1325403000,1.583
1325403300,2.1106
1325403600,1.583
1325403900,2.1106
1325404200,2.1106
1325404500,2.1106
1325404800,2.1106
1325405100,2.1106
1325405400,2.1106
1325405700,2.1106
1325406000,1.583
1325406300,1.583
1325406600,2.1106
1325406900,1.583
1325407200,2.1106
1325407500,1.583
1325407800,1.583
1325408100,2.1106
1325408400,1.583
1325408700,2.1106
1325409000,1.583
1325409300,2.1106
1325409600,1.583
1325409900,2.1106
1325410200,1.583
1325410500,1.583
1325410800,2.1106
1325411100,1.583
1325411400,2.1106
1325411700,1.583
1325412000,2.1106
1325412300,1.583
1325412600,1.583
1325412900,2.1106
1325413200,1.583
1325413500,1.583
1325413800,2.1106
1325414100,1.583
1325414400,2.1106
1325414700,1.583
1325415000,1.583
1325415300,2.1106
1325415600,1.583
1325415900,2.1106
1325416200,1.583
1325416500,2.1106
1325416800,1.583
1325417100,1.583
1325417400,2.1106
1325417700,2.1106
1325418000,1.583
1325418300,2.1106
1325418600,1.583
1325418900,1.583
1325419200,2.1106
1325419500,1.583
1325419800,2.1106
1325420100,1.583
1325420400,2.1106
1325420700,1.583
1325421000,2.1106
1325421300,1.583
1325421600,1.583
1325421900,2.1106
1325422200,1.583
1325422500,2.1106
1325422800,2.1106
1325423100,1.583
1325423400,2.1106
1325423700,1.583
1325424000,2.1106
1325424300,1.583
1325424600,2.1106
1325424900,1.583
1325425200,2.1106
1325425500,1.583
1325425800,2.1106
1325426100,1.583
1325426400,2.1106
1325426700,1.583
1325427000,1.583
1325427300,2.1106
1325427600,1.583
1325427900,2.1106
1325428200,1.583
1325428500,2.1106
1325428800,1.583
1325429100,2.1106
1325429400,1.583
1325429700,2.1106
1325430000,1.583
1325430300,1.583
1325430600,2.1106
1325430900,1.583
1325431200,2.1106
1325431500,1.583
1325431800,2.1106
1325432100,2.1106
1325432400,1.583
1325432700,2.1106
1325433000,1.583
1325433300,2.1106
1325433600,1.583
1325433900,2.1106
1325434200,1.583
1325434500,2.1106
1325434800,1.583
1325435100,2.1106
1325435400,1.583
1325435700,2.1106
1325436000,1.583
1325436300,1.583
1325436600,2.1106
1325436900,1.583
1325437200,2.1106
1325437500,1.583
1325437800,2.1106
1325438100,1.583
1325438400,2.1106
1325438700,1.583
1325439000,2.1106
1325439300,1.583
1325439600,2.1106
1325439900,1.583
1325440200,1.583
1325440500,2.1106
1325440800,1.583
1325441100,2.1106
1325441400,1.583
1325441700,2.1106
1325442000,2.1106
1325442300,1.583
1325442600,2.1106
1325442900,1.583
1325443200,2.1106
1325443500,1.583
1325443800,2.1106
1325444100,1.583
1325444400,1.583
1325444700,2.1106
1325445000,1.583
1325445300,2.1106
1325445600,1.583
1325445900,2.1106
1325446200,1.583
1325446500,2.1106
1325446800,2.1106
1325447100,1.583
1325447400,2.1106
1325447700,1.583
1325448000,2.1106
1325448300,1.583
1325448600,2.1106
1325448900,1.583
1325449200,1.583
1325449500,2.1106
1325449800,1.583
1325450100,1.583
1325450400,2.1106
1325450700,1.583
1325451000,1.583
1325451300,2.1106
1325451600,1.583
1325451900,2.1106
1325452200,1.583
1325452500,2.1106
1325452800,1.583
1325453100,1.583
1325453400,2.1106
1325453700,1.583
1325454000,2.1106
1325454300,1.583
1325454600,1.583
1325454900,2.1106
1325455200,1.583
1325455500,1.583
1325455800,2.1106
1325456100,1.583
1325456400,2.1106
1325456700,1.583
1325457000,2.1106
1325457300,1.583
1325457600,2.1106
1325457900,1.583
1325458200,1.583
1325458500,2.1106
1325458800,1.583
1325459100,2.1106
1325459400,1.583
1325459700,2.1106
1325460000,1.583
1325460300,2.1106
1325460600,1.583
1325460900,2.1106
1325461200,2.1106
1325461500,2.1106
1325461800,1.583
1325462100,2.1106
1325462400,1.583
1325462700,2.1106
1325463000,1.583
1325463300,2.1106
1325463600,1.583
1325463900,2.1106
1325464200,1.583
1325464500,1.583
1325464800,2.1106
1325465100,1.583
1325465400,1.583
1325465700,2.1106
1325466000,1.583
1325466300,2.1106
1325466600,1.583
1325466900,1.583
1325467200,2.1106
1325467500,1.583
1325467800,2.1106
1325468100,1.583
1325468400,1.583
1325468700,2.1106
1325469000,2.1106
1325469300,1.583
1325469600,1.583
1325469900,2.1106
1325470200,1.583
1325470500,1.583
1325470800,2.1106
1325471100,1.583
1325471400,1.583
1325471700,2.1106
1325472000,1.583
1325472300,2.1106
1325472600,1.583
1325472900,1.583
1325473200,2.1106
1325473500,1.583
1325473800,2.1106
1325474100,1.583
1325474400,2.1106
1325474700,1.583
1325475000,1.583
1325475300,2.1106
1325475600,1.583
1325475900,1.583
1325476200,2.1106
1325476500,2.1106
1325476800,1.583
1325477100,2.1106
1325477400,1.583
1325477700,2.1106
1325478000,1.583
1325478300,2.1106
1325478600,1.583
1325478900,2.1106
1325479200,1.583
1325479500,1.583
1325479800,2.1106
1325480100,1.583
1325480400,2.1106
1325480700,1.583
1325481000,2.1106
1325481300,2.1106
1325481600,1.583
