timestamp,value
1325376300,2.193
1325376600,2.193
1325376900,2.2149
1325377200,2.2149
1325377500,2.2368
1325377800,2.1491
1325378100,2.3246
1325378400,2.193
1325378700,2.193
1325379000,2.2368
1325379300,2.1711
1325379600,2.3246
1325379900,3.0702
1325380200,3.1798
1325380500,3.2676
1325380800,3.2237
1325381100,2.9825
1325381400,3.2018
1325381700,3.136
1325382000,3.2018
1325382300,3.2895
1325382600,3.1798
1325382900,3.2456
1325383200,3.136
1325383500,3.1579
1325383800,3.2456
1325384100,3.1798
1325384400,3.2456
1325384700,3.2237
1325385000,3.136
1325385300,3.2237
1325385600,3.2018
1325385900,3.114
1325386200,3.2456
1325386500,3.136
1325386800,3.136
1325387100,3.2456
1325387400,3.136
1325387700,3.2456
1325388000,3.1579
1325388300,3.0263
1325388600,3.2456
1325388900,3.136
1325389200,3.114
1325389500,3.3114
1325389800,3.3553
1325390100,3.2895
1325390400,3.1579
1325390700,3.1579
1325391000,3.2237
1325391300,3.136
1325391600,3.114
1325391900,3.2676
1325392200,3.1579
1325392500,3.1798
1325392800,3.1579
1325393100,3.136
1325393400,3.2237
1325393700,3.1798
1325394000,3.1579
1325394300,3.2018
1325394600,3.136
1325394900,3.2237
1325395200,3.136
1325395500,3.1579
1325395800,3.2895
1325396100,3.1579
1325396400,3.136
1325396700,3.2456
1325397000,3.2237
1325397300,3.1798
1325397600,3.2018
1325397900,3.1579
1325398200,3.2018
1325398500,3.136
1325398800,3.2237
1325399100,3.1579
1325399400,3.136
1325399700,3.2018
1325400000,3.136
1325400300,3.1579
1325400600,3.2237
1325400900,3.1798
1325401200,3.1798
1325401500,3.1579
1325401800,3.2456
1325402100,3.2676
1325402400,3.1579
1325402700,3.2895
1325403000,3.114
1325403300,3.1798
1325403600,3.1798
1325403900,3.114
1325404200,3.2676
1325404500,3.114
1325404800,3.136
1325405100,3.1798
1325405400,3.114
1325405700,3.2018
1325406000,3.114
1325406300,3.2018
1325406600,3.1579
1325406900,3.114
1325407200,3.2237
1325407500,3.136
1325407800,3.114
1325408100,3.2676
1325408400,3.136
1325408700,3.2237
1325409000,3.136
1325409300,3.1798
1325409600,3.1579
1325409900,3.114
1325410200,3.1798
1325410500,3.114
1325410800,3.2018
1325411100,3.136
1325411400,3.2456
1325411700,3.2237
1325412000,3.114
1325412300,3.114
1325412600,3.2237
1325412900,3.136
1325413200,3.4101
1325413500,3.2018
1325413800,3.114
1325414100,3.2237
1325414400,3.114
1325414700,3.1798
1325415000,3.2456
1325415300,3.1579
1325415600,3.136
1325415900,3.2018
1325416200,3.136
1325416500,3.2237
1325416800,3.114
1325417100,3.136
1325417400,3.2237
1325417700,3.114
1325418000,3.1579
1325418300,3.2237
1325418600,3.136
1325418900,3.114
1325419200,3.1798
1325419500,3.1579
1325419800,3.1579
1325420100,3.1798
1325420400,3.114
1325420700,3.1798
1325421000,3.1798
1325421300,3.2456
1325421600,3.2018
1325421900,3.114
1325422200,3.1579
1325422500,3.136
1325422800,3.136
1325423100,3.2895
1325423400,3.2237
1325423700,3.2018
1325424000,3.114
1325424300,3.1579
1325424600,3.1579
1325424900,3.1579
1325425200,3.1579
1325425500,3.0702
1325425800,3.2237
1325426100,3.114
1325426400,3.0921
1325426700,3.2895
1325427000,3.0921
1325427300,3.136
1325427600,2.3465
1325427900,2.1491
1325428200,2.2368
1325428500,2.7193
1325428800,2.6316
1325429100,2.7632
1325429400,2.7632
1325429700,2.7632
1325430000,2.6097
1325430300,2.5219
1325430600,2.1272
1325430900,2.1711
1325431200,2.1711
1325431500,2.1272
1325431800,2.2149
1325432100,2.1491
1325432400,2.1491
1325432700,2.193
1325433000,2.1491
1325433300,2.2149
1325433600,2.2149
1325433900,2.2149
1325434200,2.2588
1325434500,2.1053
1325434800,2.193
1325435100,2.1491
1325435400,2.1491
1325435700,2.2807
1325436000,2.1272
1325436300,2.1491
1325436600,2.2149
1325436900,2.1272
1325437200,2.2149
1325437500,2.1711
1325437800,2.1053
1325438100,2.2368
1325438400,2.1711
1325438700,2.2807
1325439000,2.1711
1325439300,2.193
1325439600,2.2588
1325439900,2.1711
1325440200,2.2149
1325440500,2.1711
1325440800,2.1711
1325441100,2.2149
1325441400,2.1711
1325441700,2.2368
1325442000,2.1491
1325442300,2.1491
1325442600,2.2807
1325442900,2.1272
1325443200,2.1491
1325443500,2.3904
1325443800,2.1711
1325444100,2.2368
1325444400,2.2149
1325444700,2.1491
1325445000,2.2588
1325445300,2.2149
1325445600,2.2588
1325445900,2.2368
1325446200,2.1491
1325446500,2.2588
1325446800,2.1491
1325447100,2.193
1325447400,2.2588
1325447700,2.1491
1325448000,2.2368
1325448300,2.1491
1325448600,2.2149
1325448900,2.193
1325449200,2.193
1325449500,2.2368
1325449800,2.2149
1325450100,2.3026
1325450400,2.2807
1325450700,2.1711
1325451000,2.2368
1325451300,2.2807
1325451600,2.1711
1325451900,2.2368
1325452200,2.193
1325452500,2.1711
1325452800,2.2368
1325453100,2.1491
1325453400,2.2588
1325453700,2.1711
1325454000,2.1711
1325454300,2.2588
1325454600,2.1711
1325454900,2.2368
1325455200,2.1491
1325455500,2.2588
1325455800,2.4123
1325456100,2.2149
1325456400,2.2368
1325456700,2.2368
1325457000,2.193
1325457300,2.2807
1325457600,2.193
1325457900,2.2807
1325458200,2.1711
1325458500,2.193
1325458800,2.2149
1325459100,2.1711
1325459400,2.2588
1325459700,2.1711
1325460000,2.1491
1325460300,2.2807
1325460600,2.1711
1325460900,2.2368
1325461200,2.1491
1325461500,2.193
1325461800,2.2368
1325462100,2.2149
1325462400,2.3246
1325462700,2.2149
1325463000,2.2149
1325463300,2.193
1325463600,2.193
1325463900,2.2807
1325464200,2.1711
1325464500,2.2368
1325464800,2.1491
1325465100,2.2149
1325465400,2.2807
1325465700,2.1711
1325466000,2.3246
1325466300,3.0702
1325466600,3.2456
1325466900,3.1798
1325467200,3.1579
1325467500,3.3114
1325467800,3.136
1325468100,3.1579
1325468400,3.1798
1325468700,3.2018
1325469000,3.2456
1325469300,3.1579
1325469600,3.136
1325469900,3.2237
1325470200,3.136
1325470500,3.2456
1325470800,3.1579
1325471100,3.2018
1325471400,3.1579
1325471700,3.1798
1325472000,3.2895
1325472300,3.2018
1325472600,3.2456
1325472900,3.1798
1325473200,3.136
1325473500,3.2018
1325473800,3.1579
1325474100,3.1798
1325474400,3.114
1325474700,3.136
1325475000,3.136
1325475300,3.136
1325475600,3.2237
1325475900,3.1579
1325476200,3.114
1325476500,3.2456
1325476800,3.1798
1325477100,3.2456
1325477400,3.1579
1325477700,3.2018
1325478000,3.1798
1325478300,3.136
1325478600,3.2018
1325478900,3.136
1325479200,3.1579
1325479500,3.3333
1325479800,3.136
1325480100,3.1798
1325480400,3.2018
1325480700,3.114
1325481000,3.2456
1325481300,3.1798
1325481600,3.2018
1325481900,3.114
1325482200,3.136
1325482500,3.2237
1325482800,3.136
1325483100,3.1798
1325483400,3.2237
1325483700,3.114
1325484000,3.2237
1325484300,3.136
1325484600,3.2456
1325484900,3.0921
1325485200,3.136
1325485500,3.2018
1325485800,3.136
1325486100,3.4978
1325486400,3.1798
1325486700,3.2676
1325487000,3.1579
1325487300,3.3333
1325487600,3.1798
1325487900,3.1798
1325488200,3.1798
1325488500,3.136
1325488800,3.1798
1325489100,3.136
1325489400,3.2018
1325489700,3.136
1325490000,3.136
1325490300,3.1798
1325490600,3.136
1325490900,3.2018
1325491200,3.136
1325491500,3.136
1325491800,3.3333
1325492100,3.1579
1325492400,3.2237
1325492700,3.114
1325493000,3.2018
1325493300,3.1579
1325493600,3.1579
1325493900,3.2018
1325494200,3.1579
1325494500,3.2237
1325494800,3.1579
1325495100,3.114
1325495400,3.2456
1325495700,3.114
1325496000,3.1798
1325496300,3.136
1325496600,3.2237
1325496900,3.2456
1325497200,3.1798
1325497500,3.3333
1325497800,3.136
1325498100,3.136
1325498400,3.2018
1325498700,3.136
1325499000,3.136
1325499300,3.2018
1325499600,3.136
1325499900,3.136
1325500200,3.2237
1325500500,3.136
1325500800,3.1798
1325501100,3.2456
1325501400,3.136
1325501700,3.2018
1325502000,3.136
1325502300,3.136
1325502600,3.2237
1325502900,3.0921
1325503200,3.114
1325503500,3.2018
1325503800,3.0921
1325504100,3.2456
1325504400,3.0921
1325504700,3.114
1325505000,3.2018
1325505300,3.1798
1325505600,3.2237
1325505900,3.2456
1325506200,3.0921
1325506500,3.136
1325506800,3.1798
1325507100,3.114
1325507400,3.2237
1325507700,3.0921
1325508000,3.1798
1325508300,3.114
1325508600,3.136
1325508900,3.2456
1325509200,3.1798
1325509500,3.1798
1325509800,3.114
1325510100,3.114
1325510400,3.2895
1325510700,2.9825
1325511000,3.114
1325511300,3.1798
1325511600,3.0921
1325511900,3.1798
1325512200,3.114
1325512500,3.114
1325512800,3.2456
1325513100,3.0702
1325513400,3.0921
1325513700,3.0702
1325514000,2.193
1325514300,2.193
1325514600,2.3684
1325514900,2.6097
1325515200,2.7193
1325515500,2.6974
1325515800,2.7412
1325516100,2.9386
1325516400,2.5658
1325516700,2.5
1325517000,2.3246
1325517300,2.193
1325517600,2.193
1325517900,2.2149
1325518200,2.2588
1325518500,2.3684
1325518800,2.1272
1325519100,2.193
1325519400,2.193
1325519700,2.2368
1325520000,2.1491
1325520300,2.2368
1325520600,2.1272
1325520900,2.1272
1325521200,2.2149
1325521500,2.1711
1325521800,2.1711
1325522100,2.2588
1325522400,2.2368
1325522700,2.3246
1325523000,2.1491
1325523300,2.1491
1325523600,2.3246
1325523900,2.2368
1325524200,2.1711
1325524500,2.1711
1325524800,2.1491
1325525100,2.2368
1325525400,2.1491
1325525700,2.2368
1325526000,2.2807
1325526300,2.2588
1325526600,2.2588
1325526900,2.1491
1325527200,2.193
1325527500,2.2588
1325527800,2.3465
1325528100,2.4123
1325528400,2.2368
1325528700,2.3246
1325529000,2.2149
1325529300,2.1272
1325529600,2.2807
1325529900,2.2368
1325530200,2.2807
1325530500,2.193
1325530800,2.2368
1325531100,2.193
1325531400,2.1711
1325531700,2.193
1325532000,2.1491
1325532300,2.2368
1325532600,2.1272
1325532900,2.2588
1325533200,2.1272
1325533500,2.2149
1325533800,2.3026
1325534100,2.1711
1325534400,2.1491
1325534700,2.2807
1325535000,2.1491
1325535300,2.2368
1325535600,2.193
1325535900,2.1491
1325536200,2.2588
1325536500,2.193
1325536800,2.193
1325537100,2.2588
1325537400,2.2149
1325537700,2.2588
1325538000,2.2368
1325538300,2.2149
1325538600,2.2368
1325538900,2.1491
1325539200,2.2588
1325539500,2.1053
1325539800,2.1491
1325540100,2.2368
1325540400,2.1711
1325540700,2.2588
1325541000,2.193
1325541300,2.193
1325541600,2.2807
1325541900,2.2149
1325542200,2.1491
1325542500,2.2368
1325542800,2.1491
1325543100,2.2368
1325543400,2.1491
1325543700,2.1491
1325544000,2.2588
1325544300,2.1491
1325544600,2.1491
1325544900,2.3026
1325545200,2.2588
1325545500,2.4123
1325545800,2.2588
1325546100,2.1491
1325546400,2.2588
1325546700,2.1491
1325547000,2.1272
1325547300,2.2588
1325547600,2.1711
1325547900,2.2368
