0.70744786,0.67897449,0.679748415,0.671204571,0.664791862,0.667762007,0.665667861,0.645600437,0.644852868,0.64290554,0.641214135,0.640740098,0.641694582,0.637135347,0.642402138,0.645275111,0.643342424,0.643791466,0.643686099,0.637077119,0.642364766,0.645660332,0.647709246,0.656020443,0.666680573,0.657081729,0.655971254,0.671408173,0.677669489,0.705026936,0.743676243,0.823186691,0.89617867,0.899048378,0.897796466,0.91402394,0.92080773,0.901961473,0.928938914,0.913786159,0.884370944,0.883313889,0.879889849,0.879802322,0.879892736,0.883501193,0.887374489,0.877078685,0.839238153,0.807581938,0.797504633,0.790870972,0.779697785,0.798811358,0.824108062,0.88571246,0.944372876,0.96380486,0.960345645,0.985209598,0.981402482,0.945823093,1,0.963690801,0.938221345,0.93896942,0.931635117,0.932331423,0.92798774,0.933628481,0.929090713,0.920474919,0.879726736,0.837756971,0.824950286,0.822328974,0.807454146,0.827907515,0.840481874,0.902962412,0.958883662,0.97131837,0.964132427,0.983166954,0.978492883,0.957454307,0.985689341,0.96969454,0.946024178,0.947055165,0.938355534,0.947346983,0.930322434,0.936634567,0.938594389,0.923916576,0.879866507,0.851596622,0.839797581,0.833726854,0.819008483,0.837041559,0.84709095,0.894117516,0.961320435,0.96971909,0.971131094,0.977747602,0.969073402,0.954266104,0.976426683,0.970188703,0.935743117,0.937993563,0.931411282,0.93192072,0.924213039,0.92912639,0.917646418,0.915571105,0.880777058,0.84301944,0.836604845,0.838570526,0.818479845,0.829626294,0.850036944,0.884984905,0.936637481,0.941543289,0.935503364,0.94640122,0.943700623,0.919198053,0.931724042,0.924293736,0.91021995,0.91904545,0.915523836,0.912289882,0.903796095,0.89857041,0.890223097,0.883336984,0.83386189,0.80172044,0.791529571,0.773190741,0.74673976,0.751427304,0.759727426,0.775310309,0.777211968,0.768521685,0.763911378,0.769568366,0.771803187,0.769967472,0.783781713,0.783121057,0.773744476,0.77164035,0.765604014,0.754790472,0.758524763,0.753588497,0.746809353,0.730356059
0.182044717,0.184076585,0.186519794,0.187908683,0.18757523,0.190043295,0.190377698,0.187934391,0.1833048,0.178135122,0.174225802,0.170239259,0.171422306,0.169930398,0.168850164,0.170264801,0.169956234,0.172785418,0.178598026,0.176772137,0.178598467,0.180167313,0.183613798,0.183002958,0.205431578,0.206401141,0.206735553,0.216894698,0.235798781,0.245649534,0.42828553,0.672366297,0.78381007,0.804205983,0.837898879,0.890881453,0.891447209,0.788439563,0.740420561,0.625787669,0.523500116,0.444000152,0.329264309,0.309845905,0.26670524,0.24573391,0.203502612,0.192387526,0.190972007,0.191679736,0.19427497,0.198705193,0.218890196,0.229690532,0.418171756,0.644323263,0.798123136,0.849975225,0.935538959,0.99397092,0.993839768,0.838729116,0.79109765,0.674469839,0.574724139,0.498885836,0.376412464,0.364746784,0.312318149,0.2560623,0.207670649,0.194720454,0.194196213,0.194248608,0.196843931,0.204210012,0.219126239,0.230581849,0.422864315,0.676147474,0.832149343,0.866201841,0.918683041,0.978084918,0.987181167,0.840721411,0.787165276,0.696856868,0.562167502,0.477809506,0.349804723,0.324114842,0.272419799,0.248381539,0.20368615,0.192806976,0.19437975,0.193855429,0.196634161,0.200644923,0.216504533,0.227672015,0.429889672,0.68644985,0.842084733,0.861457087,0.933467986,0.996539802,1,0.856764719,0.797802457,0.699976463,0.560122802,0.451385583,0.322568141,0.308753031,0.260964029,0.23949498,0.195716961,0.185231066,0.185519464,0.188455351,0.188901055,0.195428293,0.208221003,0.220803853,0.420452439,0.611371782,0.781817703,0.816210965,0.845335062,0.91100223,0.929430902,0.778698198,0.716045714,0.651007926,0.484546565,0.403124855,0.329278897,0.314913363,0.276850252,0.241565972,0.197918836,0.185545607,0.171520846,0.173880316,0.175112237,0.177366767,0.179175504,0.180905573,0.18158708,0.189399093,0.185388231,0.181062809,0.179725798,0.174902476,0.172831414,0.172516973,0.170078975,0.165517689,0.16664482,0.168139095,0.171284823,0.174843216,0.176026276,0.178341003,0.179215503,0.181633033
0.440121379,0.44355983,0.446068994,0.4413126,0.443407774,0.457262917,0.485471731,0.511796568,0.507969526,0.493218823,0.483739841,0.479287577,0.463413312,0.406885833,0.396384625,0.392616731,0.387421031,0.388874112,0.397246415,0.404214055,0.422563968,0.438169998,0.437810641,0.440079557,0.438173164,0.433639168,0.435196282,0.434596214,0.434934149,0.516206594,0.76695139,0.912844613,0.97290344,0.983666511,0.956877067,0.936525166,0.921030999,0.898524843,0.835230331,0.79145983,0.672786868,0.651125519,0.567453815,0.527332934,0.517445371,0.503978182,0.469690151,0.442781616,0.441782769,0.444400432,0.451797083,0.446105383,0.44335854,0.518685327,0.765787803,0.92547405,0.990123502,1,0.976957665,0.949894061,0.944055999,0.929391907,0.875161462,0.823918922,0.699132033,0.666109821,0.577212533,0.535588207,0.525883887,0.520717453,0.478989829,0.448361403,0.444124917,0.438605423,0.43907041,0.434980311,0.442445762,0.515955681,0.759123089,0.915959172,0.988091325,0.999621129,0.969784882,0.953880871,0.958125945,0.936512988,0.856837819,0.774958231,0.68664637,0.657206351,0.565682763,0.523257589,0.5163518,0.508361016,0.476053515,0.449997413,0.448791929,0.448335593,0.450092157,0.445649022,0.447801731,0.513363918,0.728150259,0.903895475,0.974796353,0.982244656,0.973082813,0.949609956,0.950772385,0.931294864,0.865732696,0.813129682,0.688480508,0.651531837,0.564554743,0.524928117,0.514999926,0.498751461,0.466788364,0.44056863,0.435419393,0.438622651,0.438867253,0.433800637,0.435927445,0.501610232,0.753551923,0.90660787,0.96541063,0.971472566,0.946243117,0.924199612,0.919713445,0.898143524,0.82657831,0.771139922,0.663759083,0.635911951,0.559569052,0.509454604,0.500034444,0.496969028,0.469242386,0.447620822,0.441713909,0.439182363,0.445066708,0.445226599,0.442290768,0.451616223,0.459123486,0.435918874,0.413272589,0.40169974,0.390475819,0.392012668,0.394983385,0.392193469,0.392916808,0.393338723,0.391694075,0.395982219,0.409173893,0.421988302,0.436792786,0.462281219,0.451205512,0.440273452
0.311997227,0.310623626,0.311000673,0.311081413,0.314879054,0.313505484,0.309330837,0.303136248,0.300604549,0.304267398,0.327322302,0.337287649,0.34321299,0.344425049,0.344398166,0.344586669,0.34574492,0.335133079,0.321531775,0.312697587,0.311054571,0.312805183,0.311512335,0.309432289,0.31068698,0.311377788,0.308926897,0.31380181,0.329827149,0.355090779,0.492747697,0.763967522,0.8996315,0.921851533,0.939870071,0.958938917,0.949081283,0.917515115,0.896103124,0.71330563,0.573278642,0.550061965,0.561212433,0.517499501,0.48712525,0.434254001,0.390496271,0.356593787,0.318134359,0.311847964,0.311216572,0.314895056,0.329856023,0.364060526,0.505298147,0.811930324,0.962666168,0.975293812,0.977819268,0.98564292,0.974525073,0.948171648,0.94265392,0.738689943,0.588970136,0.551855643,0.552432,0.514109988,0.472136725,0.402437866,0.352283984,0.325436301,0.312424289,0.311847761,0.312479154,0.314620427,0.328016778,0.360656602,0.503568618,0.799110556,0.962611128,0.988854721,1,0.996898025,0.979164346,0.95643456,0.924124253,0.738058485,0.59209953,0.553255729,0.557016524,0.520725728,0.479301533,0.408120364,0.355413488,0.323514791,0.314675458,0.313110565,0.314867448,0.317585184,0.32958163,0.358927198,0.495854807,0.794855595,0.956050289,0.988031227,0.996239186,0.998270536,0.994811691,0.977709353,0.962363973,0.774651338,0.631602118,0.596958354,0.591111239,0.543235898,0.485917398,0.414214644,0.364829386,0.327934398,0.312973366,0.310804693,0.31267143,0.313138081,0.322197113,0.344652484,0.490639112,0.760596115,0.931947979,0.952426679,0.972630912,0.973674096,0.969748485,0.957230607,0.925936047,0.706434575,0.559459702,0.512847165,0.513149148,0.484325114,0.453305146,0.415916514,0.371115619,0.329444306,0.313165615,0.313742148,0.313769594,0.314675477,0.315938235,0.3169814,0.321514011,0.329444524,0.343828995,0.343115217,0.360017977,0.362358647,0.368919536,0.36996266,0.363758641,0.359860564,0.357252695,0.365433134,0.370154769,0.368258765,0.365567865,0.359023057,0.351347008,0.322797504
0.36004832,0.353370871,0.351039716,0.343329018,0.341311213,0.33473459,0.333590616,0.328491706,0.319069151,0.324297828,0.332538493,0.369729479,0.408743478,0.437881877,0.451474629,0.454628569,0.464467034,0.459636679,0.431169759,0.400484741,0.394921736,0.386541375,0.374196006,0.377286185,0.371839456,0.368586094,0.368383637,0.362561741,0.371745634,0.49926119,0.581755898,0.680440155,0.796747286,0.860045688,0.873365019,0.892410935,0.905353866,0.913699159,0.897094578,0.861749,0.716349755,0.532465811,0.508768975,0.490639549,0.48129455,0.451461583,0.380109782,0.351757768,0.342414833,0.340376359,0.340339951,0.335118395,0.345644798,0.464255064,0.54854637,0.675224081,0.829004387,0.894389388,0.921780806,0.934369256,0.946349152,0.963522675,0.956533618,0.914497419,0.746593391,0.555679391,0.492245571,0.462033148,0.447251708,0.416444909,0.357174537,0.337718756,0.334290193,0.334352541,0.33458423,0.331033987,0.342831337,0.464435644,0.541391589,0.679677817,0.832469697,0.910016925,0.946805666,0.971701657,0.985818868,1,0.980219452,0.949899557,0.763587599,0.516139236,0.471150626,0.457841986,0.445131764,0.425635711,0.358969968,0.343840041,0.338615963,0.33542644,0.337120377,0.331500574,0.343332658,0.462325465,0.545697859,0.679003938,0.831195064,0.90509408,0.934125904,0.951106644,0.963573391,0.982258381,0.969679951,0.924166525,0.774421229,0.574242616,0.527967193,0.513075281,0.499523166,0.456178494,0.374064104,0.349308506,0.345467234,0.353472053,0.353279232,0.346107744,0.35604605,0.450107501,0.527357814,0.664420434,0.814919349,0.86588302,0.885701835,0.90224182,0.914284504,0.926910974,0.907761934,0.872370055,0.705676385,0.475985916,0.434585244,0.42149876,0.431655495,0.397294597,0.365916508,0.352390665,0.344716846,0.340049285,0.336435869,0.331889981,0.326759512,0.329327762,0.329859143,0.336048808,0.347445335,0.375271777,0.376206856,0.382545576,0.39386915,0.399501896,0.408932448,0.406065232,0.402549591,0.410225308,0.408519153,0.412429841,0.412484257,0.392283458,0.368018296,0.366476566
0.501712679,0.50307646,0.504779953,0.502553285,0.503250499,0.506731507,0.472326474,0.440575848,0.426265386,0.428204008,0.426247671,0.427419877,0.427542148,0.425498918,0.42641356,0.426270194,0.426949655,0.449200187,0.470265696,0.462648247,0.485740928,0.495365066,0.496230657,0.493902417,0.493455963,0.497150961,0.495653915,0.497303013,0.498383429,0.495655981,0.681399128,0.741460301,0.84421065,0.883711417,0.887635761,0.869716689,0.849813579,0.836202576,0.821827134,0.731164073,0.668398206,0.639111392,0.55221917,0.512612738,0.537612999,0.542373649,0.543337013,0.542191558,0.54537526,0.543381366,0.540130588,0.542098081,0.542715136,0.544641955,0.72120444,0.824149047,0.929310367,0.977386829,1,0.979856191,0.94815871,0.922679677,0.900172267,0.848361421,0.736316033,0.69145897,0.57250492,0.527149899,0.531023959,0.536334601,0.534754157,0.532755466,0.528079959,0.527418461,0.526676784,0.525144228,0.525011182,0.525579217,0.735782043,0.824944632,0.9208438,0.948730268,0.968585847,0.942289184,0.942544785,0.924571438,0.898573467,0.848535141,0.724671224,0.657071531,0.542689242,0.505732594,0.527793537,0.535027294,0.529756311,0.532285704,0.534845176,0.532731469,0.531341527,0.53369963,0.526679149,0.529076848,0.714789055,0.833231745,0.931082431,0.967205628,0.982743033,0.963244254,0.934574239,0.911007687,0.900831244,0.852826095,0.728967754,0.682901487,0.572585371,0.528338382,0.539161192,0.546532896,0.545142875,0.548193584,0.547225397,0.536417393,0.53541806,0.537456216,0.532265438,0.538010979,0.709804325,0.828335956,0.909578968,0.957532055,0.978584905,0.954423851,0.928476357,0.923034371,0.903703059,0.776955355,0.705936428,0.664048334,0.577945151,0.53142307,0.538045934,0.53177181,0.531446884,0.520607734,0.521784426,0.522703515,0.520438823,0.520509578,0.518502528,0.519679194,0.535721576,0.524286833,0.529548339,0.550360366,0.549245888,0.541524599,0.530339217,0.503185913,0.497187422,0.49380833,0.491180573,0.504069904,0.480736426,0.471833791,0.49481637,0.501913718,0.501673907,0.503512565
0.440829658,0.443277739,0.436516345,0.434476252,0.439063211,0.439197548,0.439314123,0.455085115,0.467991699,0.471663827,0.473115481,0.485361458,0.464319536,0.457907913,0.45874639,0.464377849,0.451846001,0.439383435,0.445900699,0.436924334,0.443887062,0.439663889,0.427126509,0.431472599,0.42643041,0.433077368,0.429165794,0.425208533,0.424800515,0.432494476,0.464436131,0.676312779,0.903752669,0.953643852,0.953122652,0.941768932,0.914944156,0.871595243,0.872277436,0.846339345,0.699861351,0.600421743,0.577747671,0.537062736,0.504022469,0.479486679,0.464872184,0.456079693,0.451267578,0.450257673,0.451327002,0.450970555,0.445504946,0.460713542,0.489467316,0.689021822,0.92451896,0.97242286,0.967233991,0.964917036,0.93741076,0.905686486,0.912934338,0.878833711,0.729420118,0.64529679,0.604482701,0.554401048,0.538717131,0.521607388,0.4920219,0.459465993,0.458753059,0.453406292,0.460475933,0.452871625,0.458218418,0.460238284,0.495883488,0.695022181,0.932420465,0.976323591,0.98262178,0.982086238,0.952203651,0.926539057,0.930459998,0.904735949,0.736807524,0.618542488,0.593336508,0.531990193,0.497843905,0.467842572,0.460297692,0.458099595,0.45453508,0.450317041,0.458040192,0.456495538,0.45661435,0.46332752,0.493922964,0.704468099,0.952797634,0.993430519,1,0.990700487,0.965808205,0.932253281,0.938777137,0.915073027,0.745697997,0.62373124,0.596064192,0.547390804,0.52493433,0.500220284,0.480793658,0.465644485,0.452871615,0.453584512,0.458990714,0.45869365,0.458812473,0.464278077,0.498081616,0.693061642,0.929865794,0.970263823,0.972877888,0.963075508,0.924043881,0.89309176,0.882338664,0.848237929,0.690863596,0.578224067,0.542400555,0.488397946,0.473902262,0.472060596,0.465228604,0.4513864,0.442059248,0.439445306,0.439623496,0.439029415,0.439623496,0.440098765,0.441762205,0.440574033,0.438494738,0.454706685,0.459347145,0.452381707,0.451756799,0.45013884,0.449010072,0.447949876,0.449247732,0.451980552,0.459287762,0.451938844,0.455343261,0.456683907,0.448660485,0.445958952
0.420798468,0.419854799,0.420288376,0.418820712,0.419072538,0.426817549,0.44630305,0.441916274,0.459437909,0.481091286,0.505754224,0.503866877,0.488640655,0.487263407,0.487492951,0.480581217,0.465405981,0.464819376,0.45650489,0.452373148,0.445308384,0.426945072,0.426945072,0.424497613,0.424620849,0.423910027,0.422430761,0.419854799,0.432505068,0.52143947,0.661688401,0.799080934,0.85001343,0.924359086,0.951011228,0.96559979,0.966798503,0.962692329,0.953102663,0.928439875,0.895156542,0.839505701,0.743404509,0.655898685,0.611011615,0.533624848,0.478879267,0.437937056,0.431152347,0.42993058,0.430814411,0.430814411,0.444721755,0.528113863,0.665314979,0.785619362,0.848631319,0.93787221,0.972237506,0.986768692,0.992383589,0.990147997,0.979022163,0.955548819,0.920663607,0.859835221,0.75567306,0.660583607,0.610101783,0.532455073,0.479113222,0.440120641,0.439340789,0.442876117,0.446359454,0.447815177,0.461696533,0.541215355,0.672359548,0.784943455,0.852946444,0.944032971,0.979386078,0.998050368,1,0.995320911,0.985494877,0.963529207,0.927734202,0.86854352,0.759962249,0.665834626,0.610829655,0.533130934,0.478671306,0.440146636,0.438430962,0.441446389,0.445787563,0.44680137,0.460266797,0.543086975,0.676882664,0.788998709,0.854194224,0.947698242,0.982505456,0.99555488,0.995970821,0.990901861,0.977982405,0.960123883,0.926408451,0.866333982,0.759624329,0.667134391,0.613195174,0.534378697,0.484546188,0.446099503,0.443448008,0.444461815,0.446307464,0.448127118,0.4613066,0.538771804,0.669344153,0.769268479,0.831708544,0.919103823,0.94829617,0.954275025,0.956172674,0.950973689,0.937326332,0.912241162,0.850970895,0.787542983,0.686682628,0.603577115,0.560867553,0.491460873,0.458603135,0.448387068,0.427123114,0.413761656,0.413813646,0.41316377,0.41342372,0.425615403,0.481296791,0.504562352,0.555980304,0.642075468,0.648834162,0.645662788,0.642465386,0.605552625,0.531727051,0.524942388,0.523772616,0.515428212,0.485897905,0.447854192,0.441916261,0.424190577,0.423374431,0.422277734
0.420798297,0.419854613,0.420288166,0.418820549,0.419072375,0.42681735,0.446302851,0.441916056,0.45943773,0.481091018,0.505753952,0.503866629,0.488640373,0.487263136,0.487492663,0.48058096,0.465405754,0.464819146,0.456504666,0.452372935,0.445308172,0.426944899,0.426944887,0.424497418,0.424620678,0.423909839,0.422430566,0.419854618,0.432504885,0.521439269,0.661688412,0.799080989,0.850013465,0.924359098,0.951011254,0.965599814,0.966798544,0.9626923,0.953102642,0.928439815,0.895156468,0.839505675,0.743404663,0.655898919,0.611011581,0.533624523,0.478879008,0.43793689,0.431152158,0.429930388,0.430814199,0.430814211,0.444721568,0.528113586,0.665314938,0.78561954,0.848631327,0.937872088,0.972237385,0.986768578,0.992383456,0.9901479,0.979022058,0.955548646,0.920663471,0.859835191,0.755673226,0.660583927,0.61010178,0.532454745,0.479112962,0.44012043,0.4393406,0.442875907,0.446359283,0.447814971,0.461696292,0.541215039,0.672359591,0.784943624,0.852946505,0.944032823,0.979385996,0.998050354,1,0.995320869,0.985494811,0.963529063,0.927734069,0.868543539,0.759962488,0.665834869,0.610829645,0.533130624,0.478671037,0.440146437,0.438430791,0.441446203,0.445787352,0.4468012,0.460266586,0.543086719,0.676882696,0.788998875,0.854194243,0.947698135,0.982505385,0.995554835,0.995970743,0.990901759,0.977982301,0.960123761,0.926408337,0.866333969,0.759624538,0.667134653,0.613195149,0.534378372,0.484545924,0.446099289,0.44344779,0.444461592,0.446307229,0.448126911,0.461306368,0.538771536,0.669344187,0.769268712,0.831708587,0.9191037,0.948296052,0.954274899,0.956172511,0.950973535,0.937326199,0.912241077,0.850970904,0.787543118,0.686682768,0.603577042,0.560867286,0.491460571,0.458602922,0.448386841,0.427122919,0.41376149,0.41381347,0.413163578,0.413423554,0.425615221,0.481296551,0.504562088,0.555980148,0.642075492,0.648834181,0.645662805,0.642465398,0.605552594,0.531726841,0.52494213,0.523772386,0.515428026,0.485897683,0.447817787,0.441916071,0.424190403,0.423374243,0.422277554
0.166793282,0.160375246,0.160507467,0.15535482,0.155739599,0.155571973,0.155438945,0.155241626,0.159164239,0.152767179,0.11520531,0.111172248,0.131323895,0.128320879,0.128480969,0.129711914,0.123197983,0.120727049,0.120404814,0.12222979,0.129566935,0.137141757,0.152620135,0.160134404,0.159563247,0.159845698,0.159769291,0.154608197,0.154981062,0.155044384,0.497317493,0.527732952,0.636591543,0.655194915,0.804440407,0.811085629,0.85489643,0.911615709,0.955154071,0.952895086,0.933179463,0.90082258,0.888047198,0.861827647,0.625881184,0.495381605,0.347866203,0.371515248,0.351751757,0.190957154,0.162897668,0.156885752,0.156737309,0.155805566,0.484204499,0.525892861,0.612616698,0.648292352,0.853766935,0.83685754,0.899226576,0.954451642,0.97628079,0.991992691,0.973173742,0.968727195,0.946434323,0.904672048,0.635631071,0.504856309,0.35164756,0.376557699,0.349691863,0.191019903,0.159313628,0.1518406,0.151319469,0.150910725,0.466577478,0.490073402,0.590289512,0.618434926,0.800217971,0.800349809,0.837499658,0.897455319,0.939055247,0.958207001,0.94560208,0.936002837,0.915312985,0.876477651,0.63544846,0.499675668,0.347893003,0.369513591,0.36081166,0.190903749,0.160943712,0.154240344,0.154315608,0.153618275,0.459858083,0.493762519,0.597408551,0.626892193,0.82460512,0.775024654,0.831369788,0.884404922,0.915655164,0.927764903,0.918823062,0.909545685,0.900698882,0.853617416,0.615532652,0.491037513,0.352471291,0.364943366,0.351494499,0.200043896,0.166149293,0.16124277,0.158186416,0.160985453,0.467322119,0.486146459,0.583637494,0.623228222,0.806450285,0.785683095,0.826843868,0.87662812,0.908738315,0.912968934,0.907123015,0.895163842,0.897056898,0.853780791,0.608279201,0.487691328,0.346580167,0.383558373,0.334824896,0.201682082,0.173130829,0.164145025,0.165039831,0.16125459,0.168608245,0.166521727,0.169584939,0.165613104,0.125177569,1,0.828124386,0.786341788,0.781742111,0.772574597,0.240508286,0.161286145,0.165095144,0.156238056,0.14918217,0.145085873,0.151616825,0.160140909
